job_title,company_name,company_linkedin_link,company_location,company_image,work_method,post_date,applicants,work_time
Angular Developer,Sky Solutions,https://www.linkedin.com/company/sky-solutions-us/life/,United States,https://media-exp1.licdn.com/dms/image/C4D0BAQG8OAxklhmxyQ/company-logo_100_100/0/1625758941355?e=1675900800&v=beta&t=eBRWuBNykJBq_ZPWOfzTmMqf48GnY5GL19I-p0EGnOE,Remote,2 hours ago,50 applicants,Contract
C# Backend Software Engineer - Code Reviewer,AlphaPoint,https://www.linkedin.com/company/alpha-point/life/,United States,https://media-exp1.licdn.com/dms/image/C4E0BAQHGM4xFv6-m9Q/company-logo_100_100/0/1616004543295?e=1675900800&v=beta&t=Ibp73cHNWFPYqndhlP1oZQhFVhmNcdu6KHluKAfUtsA,Remote,5 hours ago,148 applicants,Full-time · Entry level
W2 Role-Looking for Java Full Stack Developer (100% Remote) No H1B's,Confidential,https://www.linkedin.com/company/confidentialcompany/life/,United States,https://media-exp1.licdn.com/dms/image/C510BAQESoEd_uyChWA/company-logo_100_100/0/1544208413560?e=1675900800&v=beta&t=kPciBCFXRieqnkhjn9EzZpIOQWvuS8IpWhcZnd35VjE,Remote,7 hours ago,27 applicants,Contract
Full Stack Web Engineer - Javascript (Remote),Infinite Reality,https://www.linkedin.com/company/theinfinitereality/life/,"San Francisco, CA",https://media-exp1.licdn.com/dms/image/C560BAQEkpZP3tkosXw/company-logo_100_100/0/1656609668383?e=1675900800&v=beta&t=GCA6SVphgL9GytCezLV40LwWz0WvCGkJZPwM5hzrxg8,Remote,21 minutes ago,8 applicants,Full-time · Entry level
"Front End Developer(React JS) - Sunnyvale, CA (Hybrid) - Local to CA only",Sapphire Software Solutions Inc,https://www.linkedin.com/company/sapphiresoftwaresolutionsinc/life/,"Sunnyvale, CA",https://media-exp1.licdn.com/dms/image/C4E0BAQE5pQNzG-lzPg/company-logo_100_100/0/1615138606639?e=1675900800&v=beta&t=5v0_evKhZTWf2VnLa6o4xX5xL3H9HBrYYPczk9hNR0Q,Hybrid,1 hour ago,7 applicants,Contract
React Native Developer,"Global Soft Systems, Inc.",https://www.linkedin.com/company/global-soft-systems/life/,United States,https://media-exp1.licdn.com/dms/image/C4E0BAQG5rUabnWa0hg/company-logo_100_100/0/1570554139676?e=1675900800&v=beta&t=h4lKAk5-Apj4EiT6Qi90O5Zz_WZ2-iz_glsevYJSD4g,Remote,4 hours ago,15 applicants,Full-time · Entry level
Angular frontend developer,Ztek Consulting,https://www.linkedin.com/company/ztek-inc/life/,"California, United States",https://media-exp1.licdn.com/dms/image/C4D0BAQH2-7SkxSYFww/company-logo_100_100/0/1595527443585?e=1675900800&v=beta&t=4aRPsmD18uxyJZqbkcw-Gw93kVEfhg4BLsQMCpNt1OQ,Remote,5 hours ago,32 applicants,Full-time
UI Angular Developer,Dice,https://www.linkedin.com/company/dice/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQEYK67Tel_mng/company-logo_100_100/0/1624162747433?e=1675900800&v=beta&t=5waaf_lqYxx085N6oLAbDSGMInhixf05-H2rD3UWGBs,Remote,1 hour ago,42 applicants,Contract · Entry level
Java Full Stack Developer with Vue JS,VBeyond Corporation,https://www.linkedin.com/company/vbeyond-corporation/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQG2W6BoqD8MNg/company-logo_100_100/0/1629285444613?e=1675900800&v=beta&t=ZC7m2E7CgZdlaG4JTDi8k8owU1T-4qMrhxHoeaRnrMs,Remote,5 hours ago,10 applicants,Full-time
Angular Developer,Dice,https://www.linkedin.com/company/dice/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQEYK67Tel_mng/company-logo_100_100/0/1624162747433?e=1675900800&v=beta&t=5waaf_lqYxx085N6oLAbDSGMInhixf05-H2rD3UWGBs,Remote,1 hour ago,38 applicants,Contract · Entry level
.Net Developer with Angular 8,Siaraa Technologies,https://www.linkedin.com/company/siaraatechnologies/life/,United States,https://media-exp1.licdn.com/dms/image/C4D0BAQEX8KOKlDFdsg/company-logo_100_100/0/1582914693347?e=1675900800&v=beta&t=P1UgbLREJmePC8-1AEu-0x3KfFu68qeztb_aBjXYs3k,Remote,1 hour ago,8 applicants,Contract
"Software Engineer, Backend Microservices (Cincinnati)",Earnin,https://www.linkedin.com/company/earnin/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQGOQANIJ5x9kA/company-logo_100_100/0/1625156550890?e=1675900800&v=beta&t=urosmo_l4ATGTzHiG3AeolkM5l-FYEOTzJIX2FKwuNU,Remote,10 hours ago,ERR,Full-time · Entry level
"Software Engineer, Backend Microservices (US)",Earnin,https://www.linkedin.com/company/earnin/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQGOQANIJ5x9kA/company-logo_100_100/0/1625156550890?e=1675900800&v=beta&t=urosmo_l4ATGTzHiG3AeolkM5l-FYEOTzJIX2FKwuNU,Remote,11 hours ago,ERR,Full-time · Entry level
Java Fullstack Developer,"Resource Informatics Group, Inc",https://www.linkedin.com/company/resource-informatics-group-inc/life/,"Los Angeles, CA",https://media-exp1.licdn.com/dms/image/C560BAQHIaqgA03_Uhw/company-logo_100_100/0/1615799602511?e=1675900800&v=beta&t=pfDYRzKitobOarRhzvjDVfZIs5TAVgz6pXjpsJ8goc0,Hybrid,1 hour ago,12 applicants,Contract
Full Stack Web Developer - Technical Cofounder,Intellect Bay,https://www.linkedin.com/company/intellect-bay/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQE_LWWLKvLDIA/company-logo_100_100/0/1653833305197?e=1675900800&v=beta&t=DUtn09YwC8MJiXiwVy18kpgiA1tGFI21u71MdM0ybl0,Remote,1 hour ago,12 applicants,Part-time
W2 Role-Looking for Java Full Stack Developer (100% Remote) No H1B's,ERR,ERR,United States,ERR,Remote,7 hours ago,20 applicants,Contract
UI Angular Developer,Ztek Consulting,https://www.linkedin.com/company/ztek-inc/life/,United States,https://media-exp1.licdn.com/dms/image/C4D0BAQH2-7SkxSYFww/company-logo_100_100/0/1595527443585?e=1675900800&v=beta&t=4aRPsmD18uxyJZqbkcw-Gw93kVEfhg4BLsQMCpNt1OQ,Remote,3 hours ago,15 applicants,Full-time
ANGULAR DEVELOPER,"4Consulting, Inc.",https://www.linkedin.com/company/fourci/life/,United States,https://media-exp1.licdn.com/dms/image/C4E0BAQFacqwungF7SQ/company-logo_100_100/0/1643645541471?e=1675900800&v=beta&t=cTxTLXifaqZczhHU52PwM1bFf5CtmrUWMdx0aQOEMOs,Remote,3 hours ago,35 applicants,Contract
Java Full Stack Developer with Vue JS,Bravens Inc.,https://www.linkedin.com/company/bravens-inc/life/,United States,https://media-exp1.licdn.com/dms/image/C510BAQECe_NbMSzggw/company-logo_100_100/0/1536258477231?e=1675900800&v=beta&t=n3uXj-VpiyL2sCzLAMKaqywVGFEcS6vGFOeLHlE6cu8,Remote,44 minutes ago,4 applicants,Full-time
Java / Data Engineer - w2 only - 100% remote,STEPS,https://www.linkedin.com/company/steps-talent/life/,"California, United States",https://media-exp1.licdn.com/dms/image/C560BAQGtIPPi_CRFIA/company-logo_100_100/0/1660598822718?e=1675900800&v=beta&t=320yfKJvwbJo2WuZt9hEbat0rVtO6rP3qjXSwbVVULE,Remote,2 hours ago,103 applicants,$60/hr - $70/hr · Contract · Entry level
Sr Video Streaming Engineer (JavaScript),STAND 8 Technology Services,https://www.linkedin.com/company/westand8/life/,United States,https://media-exp1.licdn.com/dms/image/C560BAQHCyZpWMXToQg/company-logo_100_100/0/1667858389930?e=1675900800&v=beta&t=tDmuvkTBXOT8-b0z_kfzuDx-xt8hE-fZptRl58Zk0Os,Remote,5 hours ago,9 applicants,Full-time · Entry level
"Health Data Engineer (Java Engineer), FHIR, HL7, Docker exp",ERR,ERR,United States,ERR,Remote,6 hours ago,4 applicants,Full-time
